nconst,primaryname,birthyear,deathyear,primaryprofession,knownfortitles
nm0026162,Igo Martin Andersen,\N,\N,"director,writer,editor",tt0252856
nm0026240,Preben Nygaard Andersen,1939,\N,"director,cinematographer,animation_department","tt0125792,tt0256487,tt0249042,tt15875548"
nm0026285,Shedrack Anderson III,1977,\N,"actor,producer,director","tt13919878,tt0247081,tt0395565,tt0396592"
nm0026317,Alastair Anderson,\N,\N,"director,composer,editor",tt0255121
nm0026472,Markham Anderson,1963,\N,"actor,producer,cinematographer","tt0144069,tt0253709,tt0459644,tt0280921"
nm0026595,David Alan Anderson,\N,\N,actor,"tt0094917,tt2805096,tt1586680,tt0455275"
nm0026689,Erik Anderson,1975,\N,"editorial_department,actor,editor","tt1178636,tt0196219,tt0164974,tt0251369"
nm0026734,Gabe Anderson,\N,\N,"actor,camera_department",tt0249858
nm0026782,Gregory Ramon Anderson,\N,\N,"producer,writer,executive","tt1546418,tt2948530,tt0775539,tt0285869"
nm0026828,Joseph L. Anderson,\N,\N,"director,writer,editor","tt0297725,tt0247527,tt4698986"
nm0026847,James Anderson,\N,\N,director,tt0260695
nm0026890,Jen Anderson,\N,\N,"composer,costume_department,music_department","tt0101692,tt0255195,tt0414993,tt0206826"
nm0026981,Julie Anderson,\N,\N,actress,"tt0212879,tt0161988,tt0122529,tt0127302"
nm0027132,Marilyn Anderson,\N,\N,actress,tt0260126
nm0027219,Miller Anderson,1945,\N,composer,"tt0325601,tt0452591,tt2028506,tt0254256"
nm0027310,Ray Anderson,\N,\N,"director,producer,camera_department","tt0876413,tt0318316,tt0467438,tt0246847"
nm0027796,Per Andersson,\N,\N,composer,tt0256838
nm0027881,John Andes,\N,\N,actor,"tt0089695,tt0249506"
nm0027910,Natia Anjaparidze,\N,\N,actor,"tt0268259,tt0151035,tt0262085,tt0261637"
nm0028021,António Andrade,\N,\N,"actor,producer","tt2254174,tt0496210,tt0209836,tt1756999"
nm0028036,Daniel Andrade,\N,\N,"cinematographer,writer,director","tt2188901,tt0482950,tt4057438,tt13158292"
nm0028046,Flavia Andrade,\N,\N,actress,tt0246075
nm0028050,Gio Black Peter,\N,\N,"actor,composer,editor","tt1151384,tt9685800,tt0253063"
nm0028184,Elena Andrea,\N,\N,actress,"tt0200499,tt0261074,tt0260761,tt0260307"
nm0028334,Susan Andreiev,\N,\N,actress,tt0249224
nm0028356,Todor Andrejkov,1933,1997,"actor,director,writer","tt0253443,tt0258835,tt0253969,tt0166784"
nm0028394,Lazaros Andreou,\N,\N,actor,"tt1159527,tt0083571,tt0257629,tt0291952"
nm0028732,Kenny Andrews,\N,\N,"actor,miscellaneous","tt0954921,tt1305015,tt0487010,tt0110826"
nm0028936,Yves Andreys,\N,\N,editor,"tt0250604,tt12423202"
nm0028955,Marina Andrianova,\N,\N,actress,"tt8521958,tt0252110"
nm0029079,Kote Andronikashvili,1887,1954,actor,"tt0259199,tt0230911,tt0259980,tt0259722"
nm0029108,Lina Androwna,\N,\N,actress,"tt0104475,tt0259513,tt4379506"
nm0029155,Andrzej Andrzejewski,1976,\N,actor,"tt0258552,tt1091981,tt2190324,tt0381637"
nm0029238,Sabine André,1913,\N,actress,"tt0258549,tt0051989,tt0143247,tt0159028"
nm0029348,Angelo Anelli,1761,1820,"writer,soundtrack","tt19072386,tt5130780,tt0260977,tt0335704"
nm0029441,Charlie Angel,1973,\N,actress,"tt0452402,tt0453903,tt0303165,tt0299513"
nm0029514,Mitsos Angelakopoulos,\N,\N,actor,tt0254983
nm0029563,Angelica,\N,\N,actress,"tt0248304,tt0260508,tt0296117,tt0268257"
nm0029749,Jacques Angelvin,1914,1978,actor,"tt0160893,tt0140444,tt0049050,tt0139928"
nm0029875,Kurt Angle,1968,\N,"actor,producer,stunts","tt1980209,tt0421463,tt1291584,tt1618442"
nm0029895,Henry Anglin,\N,\N,"editor,editorial_department","tt1024976,tt1872809,tt0371583,tt1391809"
nm0029963,Albert Angus,\N,\N,actor,"tt0083079,tt0086220,tt0250201"
nm0030077,Eileen Anipare,\N,\N,"director,writer,editor","tt0262847,tt2829556,tt0262419,tt0262767"
nm0030082,Subba Rao Anisetti,\N,\N,"writer,music_department","tt0254698,tt8827080"
nm0030085,Alexander Anisimov,\N,\N,actor,"tt0335704,tt0253049,tt0149208"
nm0030101,Anita,\N,\N,actress,"tt0485535,tt0246086,tt0319736,tt0242832"
nm0030247,Annabella,\N,\N,actress,"tt0193707,tt0256728"
nm0030451,Solofa Fatu Jr.,1965,\N,"actor,producer,director","tt3974304,tt0227972,tt0397843,tt0283816"
nm0030471,A. Anoshchenko,\N,\N,writer,tt0262035
nm0030473,Nikolai Anoshchenko,1894,1974,"cinematographer,director,writer","tt0260116,tt0261002,tt0359548"
nm0030499,Afrika Ansa,\N,\N,"actress,composer",tt0252918
nm0030500,Jonee Ansa,\N,\N,"cinematographer,director,writer","tt0322502,tt0252918"
nm0030501,Tina McElroy Ansa,1949,\N,"writer,casting_director,producer",tt0252918
nm0030556,Mieke Anseeuw,\N,\N,actress,tt0252284
nm0030594,Elisabeth Klika Anselmi,\N,\N,"editorial_department,editor","tt0091594,tt0248824,tt0104345"
nm0030840,Charles Anthony,1929,2012,"actor,soundtrack","tt1069951,tt0084821,tt1019690,tt0335704"
nm0030864,Derek Anthony,1970,\N,"actor,casting_department","tt1124373,tt2827058,tt0452046,tt5574490"
nm0030918,Joseph Anthony,\N,\N,"actor,soundtrack,miscellaneous","tt0105932,tt0118713,tt1225901,tt1600194"
nm0030924,Kate Anthony,\N,\N,"producer,miscellaneous","tt4113948,tt0284234,tt0154094,tt0144728"
nm0031067,Nathan Antila,\N,\N,"writer,script_department,producer","tt1538296,tt0450901,tt0199248,tt1864333"
nm0031168,Aleksandr Antokolsky,\N,\N,writer,"tt5508442,tt0261200,tt0323891,tt6044558"
nm0031222,Rachel Anton,\N,\N,actress,"tt0280123,tt0250440"
nm0031239,Anna Caterina Antonacci,1961,\N,actress,"tt0256904,tt2705050,tt0255555,tt0093461"
nm0031284,Louis Antonelli,1962,\N,"director,producer,cinematographer","tt8684618,tt1340603,tt8684612,tt0252319"
nm0031343,Jovan Antonijevic-Djedo,1882,1952,actor,"tt0266688,tt0250835"
nm0031564,Hannes Anttila,\N,\N,actor,"tt0106063,tt1125595,tt0341753,tt0251517"
nm0031674,Anusha,\N,\N,actress,"tt0334383,tt0285665,tt0252086,tt0294492"
nm0031835,Yasunao Aoki,\N,\N,"director,assistant_director,animation_department","tt0982094,tt0079833,tt0290223,tt1534184"
nm0031911,Curt Apanavich,\N,\N,"sound_department,editor","tt0101188,tt0252966,tt0109694"
nm0031927,Maria Aparecida,\N,\N,actress,"tt0438765,tt0260094,tt0261342,tt0144890"
nm0031937,Amelia Aparicio,\N,\N,actress,"tt0052173,tt0447785,tt0083532,tt0071435"
nm0032088,Víctor Apolinarios,\N,\N,actor,tt0247583
nm0032099,Ray Apollo,\N,\N,actor,"tt2256035,tt0261495,tt0282267,tt0185103"
nm0032171,Chidathala Appa Rao,\N,\N,actor,"tt0245704,tt1300376,tt0362098,tt0259220"
nm0032172,Gurazada Appa Rao,\N,\N,writer,tt0252590
nm0032274,Ingo Appelt,1967,\N,"actor,writer,soundtrack","tt0883832,tt1087833,tt1865771,tt0996239"
nm0032557,Ronnie Apteker,1967,\N,"producer,writer,camera_department","tt1899240,tt4996954,tt10449564,tt4573706"
nm0032565,Bill Apter,1945,\N,actor,"tt0326697,tt4168936,tt0185130,tt1667118"
nm0032634,Carlos Aquino,1936,\N,"actor,writer","tt0249073,tt0437269,tt0180465,tt0354126"
nm0032720,Tomàs Aragay,1968,\N,"writer,actor,script_department","tt1945034,tt0345185,tt0480680,tt3754940"
nm0032831,Taka Arai,\N,\N,"producer,actor,sound_department","tt0249511,tt0288215,tt1726770,tt2450026"
nm0032864,Shûsaku Arakawa,1936,2010,"director,writer,actor","tt0797872,tt1666321,tt0260567,tt2042526"
nm0032901,Takeo Araki,\N,\N,editor,"tt0132992,tt0829180,tt0254490,tt0350296"
nm0033028,Ana María Arango,\N,\N,"actress,animation_department","tt14004398,tt0401964,tt1538988,tt0815736"
nm0033030,Carlos Arango,\N,\N,actor,"tt0252170,tt0104363,tt0240288,tt9327242"
nm0033115,Anatoli Arapov,1876,1949,"production_designer,art_director","tt0129059,tt0028622,tt0250464,tt0017797"
nm0033131,Nandita Aras,\N,\N,actress,"tt0088335,tt0250441,tt0244457,tt0073391"
nm0033191,Stéphanie Araud,\N,\N,"editor,editorial_department,sound_department","tt0106573,tt0280990,tt0105356,tt1282152"
nm0033209,Guilherme Araujo,1936,2007,"actor,writer,producer","tt0281723,tt0247989,tt0182478,tt1054155"
nm0033213,João Luiz Araujo,\N,\N,"producer,editor","tt0182875,tt0261341,tt0250621,tt0275320"
nm0033384,Danielle Arbid,1970,\N,"director,writer,actress","tt4223366,tt0415955,tt10023172,tt0258143"
nm0033441,Andrew Arbuckle,\N,\N,"cinematographer,camera_department,editor","tt0823200,tt0454800,tt0248760"
nm0033442,Brian Arbuckle,1968,\N,"sound_department,composer,music_department","tt7509270,tt11091524,tt10329660,tt14668426"
nm0033528,Dacia Arcaraz,\N,\N,actress,"tt0211830,tt1316004,tt0970166,tt0211844"
nm0033550,Enrique Arce,1972,\N,"actor,writer","tt0222812,tt4555364,tt0458413,tt6468322"
nm0033665,Georgia Sugimura Archer,1964,\N,"producer,casting_director,director","tt0103520,tt2318932,tt0271113,tt1606706"
nm0033710,Neill Archer,1961,\N,actor,"tt0256751,tt0212681,tt15079048,tt0256261"
nm0033917,Paul Ardaji,\N,\N,producer,tt0248667
nm0033998,Mac Arden,\N,\N,composer,tt0256075
nm0034297,Reynaldo Arenas,1943,1990,writer,"tt2075866,tt0247196,tt0087696"
nm0034368,Michael D. Arenz,\N,\N,actor,"tt0098888,tt0117567,tt0111093,tt0096635"
nm0034385,L. Areshidze,\N,\N,actor,tt0260233
nm0034405,Irina Areu,\N,\N,actress,"tt0083030,tt0287856,tt0211832,tt0285687"
nm0034427,Dennis Arfa,\N,\N,"miscellaneous,talent_agent,producer","tt9677348,tt12758270,tt0854117,tt0180826"
nm0034449,Mario Argandona,\N,\N,"music_department,soundtrack","tt18377446,tt0481511,tt0254256,tt1600739"
nm0034544,J. Randall Argue,\N,\N,"director,writer,producer","tt1415225,tt0253688"
nm0034791,Jacqueline Pinol,\N,\N,"actress,miscellaneous,sound_department","tt3502248,tt1844624,tt5807780,tt12496734"
nm0034810,Miho Ariga,1975,\N,actress,"tt1925448,tt1925444,tt0255233,tt1925438"
nm0034822,Nur Arik,\N,\N,"assistant_director,writer,miscellaneous","tt1808197,tt0110170,tt3228886,tt0315957"
nm0034865,Armando Ariostini,1951,\N,actor,"tt0253217,tt0371330,tt0469792,tt5372630"
nm0034905,Paloma Aristegui,\N,\N,actress,"tt0089774,tt0450527,tt0073678,tt0450532"
nm0035055,Irina Arkhipova,1925,2010,"actress,assistant_director","tt0106591,tt0262079,tt0251443,tt1679551"
nm0035081,Mike Arkin,\N,\N,"miscellaneous,producer,actor","tt0257548,tt0260918,tt0278967,tt0486048"
nm0035229,Ralph Arlyck,1940,\N,"director,producer,writer","tt0795174,tt15647058,tt0261514,tt0332596"
nm0035364,Eric Armbruster,\N,\N,"editor,sound_department,editorial_department","tt0314012,tt3849816,tt11508096,tt14902026"
nm0035643,Buki Armstrong,\N,\N,actress,"tt0416422,tt0092711,tt0133301,tt0441051"
nm0035801,Linda Armstrong,\N,\N,actress,"tt0126100,tt11116630,tt0108967,tt0096555"
nm0036026,Benedikt Árnason,1931,\N,"actor,producer","tt0236524,tt0063531,tt0466485,tt0260100"
nm0036381,Charlotte Arnold,1989,\N,actress,"tt5320160,tt2849100,tt0288937,tt4687882"
nm0036816,Christophe Arnulf,\N,\N,composer,tt0260252
nm0036818,Nic Arnzen,1967,\N,"actor,director,writer","tt2198139,tt0058796,tt1697891,tt0151738"
nm0036837,Vicente Haro,1930,2010,actor,"tt0053669,tt0297174,tt0447779,tt0115949"
nm0036859,Jonathan Aroesty,1963,\N,"camera_department,miscellaneous,editorial_department","tt0090390,tt0103488,tt15441582,tt0101184"
nm0036912,Dimitris Aronis,\N,\N,actor,"tt0083896,tt0313091,tt0262505,tt0257378"
nm0037001,Susan Aronson,\N,\N,"producer,editorial_department,production_manager","tt0985040,tt0328097,tt0202179,tt0075471"
nm0037102,Wolfgang Arps,1926,2001,actor,"tt1744599,tt0438707,tt0163655,tt18285620"
nm0037254,Marcos Arriaga,\N,\N,"cinematographer,director,camera_department","tt0800346,tt0250451,tt4773504,tt0391191"
nm0037373,João Arrogori,\N,\N,actor,tt0260507
nm0037558,Eduard Arshansky,1899,1974,"director,writer","tt21814348,tt0141572,tt0233625,tt0250741"
nm0037568,Petina Arskog,\N,\N,actress,tt0248138
nm0037666,Talat Artemel,1901,1957,"actor,director,writer","tt0329416,tt0310195,tt0307484,tt0305656"
nm0037731,Angela Arthur,1981,\N,actress,"tt0253805,tt0377085"
nm0037832,Steve Arthur,\N,\N,"editorial_department,actor,writer","tt0261753,tt0113812"
nm0037959,Sevki Artun,\N,\N,actor,"tt0321411,tt0314935,tt0325070,tt0313839"
nm0038012,Britt-Marie Aruhn,1943,\N,"actress,music_department","tt0253258,tt0084476,tt0254533,tt0073822"
nm0038091,Knud Erik Arvel,\N,\N,actor,tt0249042
nm0038268,R.I. Asad,\N,\N,actor,tt0255665
nm0038333,Katharine Asals,\N,\N,"editor,editorial_department,miscellaneous","tt0104810,tt1758605,tt0110792,tt7109088"
nm0038383,Giuseppe Asaro,\N,\N,"cinematographer,director,producer","tt17072210,tt0259727,tt0780506,tt2378410"
nm0038512,Ernest Aschkenasy,\N,\N,,\N
nm0038541,Lincoln Ascott,\N,\N,"cinematographer,producer,camera_department","tt14827894,tt27369831,tt4928510,tt0127500"
nm0038820,Natalia Ashe,\N,\N,actress,"tt0300386,tt0245918,tt0304694,tt1279953"
nm0038887,Nadine Asher,\N,\N,actress,"tt0259327,tt0253217"
nm0038957,Munshi Ashik,\N,\N,writer,tt0262557
nm0038967,A. Ashimova,\N,\N,actress,"tt0359555,tt0261849"
nm0039005,Ashley,\N,\N,actress,"tt0246962,tt0099245,tt4536842"
nm0039121,Susan K. Ashley,\N,\N,"miscellaneous,writer,director","tt0179626,tt1854555,tt1830622,tt15685476"
nm0039249,Michael Ashton,\N,\N,,tt0259780
nm0039353,Tony Asimakopoulos,\N,\N,"editor,director,writer","tt2960060,tt0446356,tt21618068,tt6112150"
nm0039467,Patrick Askin,\N,\N,"actor,director,writer","tt1407055,tt0465538,tt0835034,tt3608352"
nm0039733,Moris Assa,\N,\N,actor,tt0247025
nm0039803,Jean-François Asselin,\N,\N,"writer,director,producer","tt0366394,tt15475278,tt5835180,tt3012998"
nm0039848,Armin Assinger,1964,\N,"actor,soundtrack","tt0262171,tt2252796,tt0295620,tt0276423"
nm0039917,Leilah Assunção,1943,\N,"writer,actress","tt0194669,tt0325235,tt0209840,tt0260296"
nm0039962,Silvio Astarita,\N,\N,"producer,visual_effects","tt5599206,tt6487122,tt1594972,tt0251364"
nm0039979,John Aster,\N,\N,actor,tt0258686
nm0040036,Virginia Astley,1959,\N,soundtrack,"tt0357444,tt0415978,tt0251578,tt0813875"
nm0040311,Bahadir Atay,1967,\N,"producer,production_manager,miscellaneous","tt0143145,tt1147691,tt0271946,tt3283714"
nm0040313,Ömer Atay,1969,\N,"producer,art_director,production_designer","tt3123140,tt1371574,tt6034940,tt1370212"
nm0040527,Sayani Atish,\N,\N,actor,"tt0155352,tt0384612,tt0384109,tt0271640"
nm0040558,Bobby Atkins,\N,\N,"music_department,soundtrack,actor","tt1369553,tt0067606,tt0260440"
nm0040564,Chris Atkins,1976,\N,"producer,director,writer","tt0977667,tt1510934,tt1978437,tt0283564"
nm0040602,Greg Atkins,\N,\N,"director,actor,producer","tt0426420,tt1098225,tt1773683,tt1658026"
nm0040720,Geoff Atkinson,\N,\N,"writer,producer,script_department","tt0813692,tt1704155,tt0295815,tt0361154"
nm0040764,Lynton Atkinson,1962,\N,"actor,soundtrack","tt0265351,tt0256363,tt0496443,tt0256095"
nm0040783,Phil Atkinson,\N,\N,actor,"tt0096901,tt0379632,tt0118292,tt0094525"
nm0040813,Cathy Atkinson-Dalton,\N,\N,actress,tt0258253
nm0040837,Jack Atlantis,\N,\N,"actor,writer,costume_designer","tt0255820,tt0433398,tt11759908,tt0252947"
nm0041006,Tom Attenborough,\N,\N,"actor,miscellaneous,director","tt2039338,tt1486185,tt0241527,tt0120686"
nm0041058,Mohamed Attifi,\N,\N,actor,"tt0089370,tt0251226,tt2980210,tt0160797"
nm0041143,Martha Atwater,1964,2013,"producer,writer,miscellaneous","tt0478486,tt0377156,tt0111987,tt0233041"
nm0041162,Richard L. Atwell,\N,\N,editor,"tt6163196,tt0253135"
nm0041290,Christian Aubert,\N,\N,"actor,miscellaneous","tt6911608,tt0119099,tt1950186,tt0120685"
nm0041536,Michel Auder,1945,\N,"director,cinematographer,editor","tt0260516,tt0834104,tt0810953,tt0991154"
nm0041612,Jacques Audoir,\N,\N,"director,actor,writer","tt7012820,tt0172026,tt0170916,tt3805856"
nm0041624,Jacques Audrain,\N,\N,"cinematographer,actor,camera_department","tt20516606,tt12394686,tt1394284,tt8158638"
nm0041636,Audrey,\N,\N,,tt0259131
nm0041680,Ludwig Auer,1881,1954,actor,"tt0203463,tt0032515,tt0033896,tt0130737"
nm0041716,Lee Auerbach,\N,\N,"camera_department,cinematographer","tt1059786,tt1838544,tt0213149,tt1013743"
nm0041967,Hilda Augustovicová,1934,2022,actress,"tt0174948,tt0250459,tt5868092,tt0250801"
nm0041992,Arleen Augér,1939,1993,"actress,soundtrack","tt0428948,tt0279328,tt0254947,tt0105306"
nm0042006,Scott Aukerman,1970,\N,"producer,writer,actor","tt1535002,tt0258100,tt0295178,tt9398640"
nm0042038,Gae Aulenti,1927,2012,"production_designer,costume_designer","tt0256331,tt7799114,tt1639393,tt0258284"
nm0042068,Sabine Aulmann,\N,\N,actress,"tt0106108,tt0260188,tt0108977,tt0108979"
nm0042110,Vishnu Hari Aundhkar,\N,\N,actor,"tt0003311,tt0253532"
nm0042152,Aurangzeb,\N,\N,actor,"tt11542712,tt0256135,tt24989518,tt1369480"
nm0042212,Trond Fausa,1972,\N,"actor,director","tt0857353,tt0808185,tt1958961,tt0780621"
nm0042251,Oliver Auspitz,1975,\N,"producer,actor","tt9179616,tt5833846,tt5672212,tt1153095"
nm0042311,Paul Austin Kelly,\N,\N,actor,"tt0356606,tt0256006"
nm0042355,Craig Austin,1973,\N,"miscellaneous,actor,producer","tt0471042,tt3501074,tt7286456,tt11691774"
nm0042563,Teresa Austregésilo,\N,\N,actress,"tt0253434,tt0205683"
nm0042655,Autumn,1977,\N,actress,"tt0273474,tt0347950,tt0310738,tt0309013"
nm0042678,Fabien Auvray,\N,\N,composer,"tt10062280,tt3797766"
nm0042779,Avani,\N,\N,actress,"tt3169590,tt10815788,tt0252090,tt6577798"
nm0042818,Harika Avci,\N,\N,actress,"tt1861360,tt8452114,tt4486240,tt14586074"
nm0042837,I. Avdiev,\N,\N,cinematographer,tt0262143
nm0043105,Dinos Avgoustidis,\N,\N,actor,"tt0258603,tt1111863,tt2360449,tt10176736"
nm0043192,Maricarmen Avilés,\N,\N,actress,"tt0247953,tt0309476,tt2866022,tt0211876"
nm0043266,Shira Avni,\N,\N,"animation_department,miscellaneous,director","tt0486531,tt27934953,tt2635812,tt1632536"
nm0043274,Béatrice Avoine,\N,\N,actress,"tt0080565,tt1217627,tt0084479,tt0110407"
nm0043441,Nancy Awschalom,\N,\N,actress,tt0250309
nm0043531,Eric Axen,\N,\N,"actor,miscellaneous","tt0244094,tt0203289,tt0388193,tt5896628"
nm0043563,Jason Ayon,\N,\N,"assistant_director,actor,miscellaneous","tt0118617,tt0120913,tt0197273,tt4531732"
nm0043568,Maria Axt,1925,1987,"actress,writer","tt0262118,tt0047843,tt0806910,tt0053051"
nm0043612,Corina Katt Ayala,\N,\N,"actress,director,producer","tt4956220,tt0238992,tt2997124,tt0260871"
nm0043627,Joey Ayala,\N,\N,"composer,actor,director","tt0261077,tt0303720,tt0369046,tt1247367"
nm0043705,Kader Ayd,1976,\N,"director,writer,actor","tt4428370,tt8608554,tt7991430,tt1536051"
nm0043778,Ethan Michael Ayers,1973,\N,actor,"tt0284126,tt0258663,tt0283081,tt0281020"
nm0043841,Jale Aylanç,1948,2020,actress,"tt0302692,tt2275071,tt4114744,tt1322609"
nm0044140,Manuel Azaña,1880,1940,,tt0029594
nm0044313,Noor Azizan,\N,\N,actress,tt0255765
nm0044318,Anthony Azizi,\N,\N,"actor,miscellaneous","tt1059786,tt1399103,tt0822847,tt1234721"
nm0044333,Shalva Azmaiparashvili,1903,1957,composer,"tt0781026,tt0499190,tt0262085,tt0781006"
nm0044356,Stéphane Aznar,\N,\N,actor,"tt1734450,tt1286133,tt0814791,tt0257659"
nm0044604,Venkatarami Reddy B.,\N,\N,producer,"tt0267950,tt0262308,tt0264415"
nm0044618,Juliette Ba,\N,\N,actress,"tt0250249,tt1085510,tt0309577"
nm0044658,Vijaya Baapineedu,1936,2019,"director,writer","tt0245998,tt0245768,tt8977410,tt0245911"
nm0044714,Shafiq Baba,\N,\N,producer,tt0250212
nm0044740,Diclehan Baban,1934,1978,actress,"tt0369948,tt0062060,tt0479242,tt0420911"
nm0044825,Barbara Babcock,\N,\N,"editorial_department,editor","tt0448207,tt0073985,tt8643336,tt0331586"
nm0044888,Lynn Baber,\N,\N,actress,"tt2484950,tt2261391,tt11815758,tt0107630"
nm0044903,Babete Castilho,\N,\N,actress,"tt0159705,tt0261678"
nm0045009,Babji,\N,\N,"cinematographer,camera_department","tt2365899,tt0281346,tt0249617,tt0246204"
nm0045067,Buchi Babu,\N,\N,writer,tt0259416
nm0045069,Diwakar Babu,1951,\N,writer,"tt0267790,tt1579734,tt0268003,tt0245835"
nm0045075,Jagapathi Babu,1962,\N,"actor,producer","tt0258785,tt3555036,tt5098128,tt7392212"
nm0045089,T.S. Suresh Babu,\N,\N,"director,assistant_director,writer","tt0250747,tt0269384,tt2343599,tt0282723"
nm0045143,Baby Vanaja,\N,\N,actress,tt0246277
nm0045264,Nino Bacci,1968,\N,"actor,costume_department,miscellaneous","tt1202021,tt1155759,tt1102192,tt1202524"
nm0045266,Stefano Bacci,\N,\N,"writer,camera_department",tt0257726
nm0045327,Martin Bach,\N,\N,"producer,production_manager","tt0411165,tt0806910,tt0472107,tt0111183"
nm0045388,Marat Basharov,1974,\N,"actor,soundtrack","tt0374298,tt0246119,tt4187590,tt1234435"
nm0045393,Abhishek Bachchan,1976,\N,"actor,music_department,soundtrack","tt2461132,tt0432047,tt1185420,tt14107554"
nm0045437,Niels Bacher,\N,\N,actor,tt0254728
nm0045465,Susan Bachli,\N,\N,actress,"tt0096310,tt0100468,tt0249218,tt0097088"
nm0045508,Jon Bachmann,\N,\N,"editor,editorial_department,producer","tt1204978,tt0395410,tt0285335"
nm0045529,Tom Bachmann,\N,\N,composer,tt0253987
nm0045561,Master Bachhu,\N,\N,actor,"tt8539790,tt8539838,tt0390912,tt0259456"
nm0045566,O. Bachurina,\N,\N,editor,tt0261102
nm0045571,Vasil Bachvarov,\N,\N,actor,"tt0170721,tt0327140,tt0246949,tt0171664"
nm0045574,Dominic Bachy,1963,\N,"director,actor,writer","tt0358671,tt0251925,tt0331770,tt5701120"
nm0045681,Susan Backlinie,1946,\N,"actress,stunts,miscellaneous","tt0075913,tt0073195,tt0082474,tt0078723"
nm0045837,Tony Bacon,\N,\N,actor,tt0261615
nm0045865,Gabriel Bacquier,1924,2020,"actor,soundtrack,music_department","tt0284412,tt0091480,tt0276124,tt0335704"
nm0045916,Bahram Badakshani,\N,\N,"cinematographer,camera_department","tt0826076,tt6215588,tt0317137,tt1798276"
