nconst,primaryname,birthyear,deathyear,primaryprofession,knownfortitles
nm0050175,Michael Balfry,\N,\N,"cinematographer,camera_department,producer","tt5511512,tt9018736,tt12873300,tt8690918"
nm0050176,Hans-Werner Balgheim,\N,\N,"production_manager,actor,producer","tt0069598,tt0149474,tt0889263,tt0111957"
nm0050226,Ron Balicki,1963,\N,"stunts,actor,producer","tt0318627,tt1130969,tt2402207,tt1418377"
nm0050628,Jeff Ballard,\N,2023,"miscellaneous,producer,publicist","tt14035292,tt0944946,tt1986770,tt0319931"
nm0050854,Henrik Balling,\N,\N,"actor,soundtrack,music_department","tt1746088,tt0443526,tt0142097,tt0332954"
nm0050986,Werner Balmer,\N,\N,actor,"tt0345908,tt0128229,tt0121981,tt1754031"
nm0051016,Vid Balog,1972,\N,actor,"tt0434737,tt1981645,tt1905003,tt12524686"
nm0051126,Beate Balser,\N,\N,"producer,production_manager,miscellaneous","tt0806910,tt0109645,tt0907694,tt0157990"
nm0051607,Parv Bancil,1967,2017,"writer,camera_department,director","tt3218420,tt0105820,tt0892077,tt2147523"
nm0051734,Terry Banting,\N,\N,"camera_department,actor,cinematographer","tt1160996,tt1386697,tt2039338,tt2316411"
nm0051834,Debasish Banerjee,\N,\N,actor,"tt0103976,tt0339997"
nm0052508,Jeremy Banster,1973,\N,"actor,producer,director","tt21149984,tt14437090,tt27843471,tt2375211"
nm0052560,Carlota Bantulà,1988,\N,"actress,miscellaneous,assistant_director","tt1360377,tt1789924,tt0329868,tt0220651"
nm0052638,George Baptist,\N,\N,"producer,assistant_director,miscellaneous","tt0219405,tt1592528,tt0422458,tt0347817"
nm0052758,Céline Bara,1978,\N,actress,"tt5096174,tt21634418,tt26758693,tt0132447"
nm0053205,Mariangela Barbanente,\N,\N,"script_department,writer,director","tt5524486,tt0282991,tt0417219,tt6256768"
nm0053697,Edward Barbini,\N,\N,"producer,director,writer","tt0094216,tt0260598,tt1629375,tt3432424"
nm0053741,Carlos Barbosa,\N,\N,actor,"tt16538944,tt6311902,tt0281414,tt1596029"
nm0053806,Guillaume Barbot,\N,\N,"actor,assistant_director","tt1946269,tt0261964,tt0260036,tt0192940"
nm0053890,Maryse Barbut,\N,\N,"editor,editorial_department","tt0050152,tt0048008,tt0167575,tt1418653"
nm0053912,Stefania Barca,1965,\N,actress,"tt0178132,tt2358891,tt0966584,tt0295671"
nm0054048,Gerald Barclay,\N,\N,"producer,director,editor","tt9264928,tt0469934,tt0102175,tt0950779"
nm0054200,Barbara Barde,\N,\N,"producer,director,miscellaneous","tt4919822,tt0255162,tt0114868,tt0386089"
nm0054214,Carlos Bardem,1963,\N,"actor,writer,producer","tt2378079,tt2094766,tt1242422,tt0374569"
nm0054234,Kerry Barden,1969,\N,"casting_director,casting_department,producer","tt1895587,tt1399683,tt0790636,tt1454029"
nm0054255,Silvija Bardh,1925,2018,actress,"tt0079420,tt0051906,tt0101185,tt4826806"
nm0054411,Alessia Barela,1974,\N,"actress,writer","tt4703676,tt0329731,tt2297972,tt1219282"
nm0054439,Wouter Barendrecht,1965,2009,"producer,miscellaneous","tt0448075,tt0320244,tt0370986,tt0367027"
nm0054768,Anna Barkan,\N,\N,actress,"tt0461887,tt0150915,tt0088512"
nm0054919,Jonathan Barker,\N,2018,"producer,writer","tt5932766,tt2327013,tt1235836,tt0337587"
nm0054993,Steve Barker,\N,\N,"writer,actor,miscellaneous","tt1307006,tt0092334,tt0330346,tt0085065"
nm0055236,Eric Barlow,\N,\N,actor,"tt1422136,tt0410400,tt0287276,tt1333192"
nm0055444,Jacquie Barnbrook,\N,\N,"actress,visual_effects,producer","tt1392170,tt0279113,tt0126029,tt0442933"
nm0055903,Isobel Barnett,1918,1980,writer,"tt0335777,tt14687148,tt0048621,tt14391662"
nm0055933,Kathe Duba-Barnett,\N,\N,"producer,actress,writer","tt1042503,tt0265972,tt0332220,tt0888492"
nm0055953,Michael Barnett,\N,\N,"camera_department,cinematographer,director","tt3233704,tt10011320,tt6333096,tt1792621"
nm0055955,Nikki Barnett,\N,\N,actress,"tt0386751,tt0281615,tt0115243,tt5639976"
nm0055961,Patrick Barnitt,1967,\N,"actor,producer,miscellaneous","tt6666578,tt1143144,tt1118697,tt0114369"
nm0055962,Paul Barnett,1963,\N,"producer,director,actor","tt0362989,tt0357567,tt0270688,tt0340147"
nm0056364,John David Barone,\N,\N,actor,"tt0104567,tt0132414,tt0333812"
nm0056462,Adam Barr,\N,\N,"producer,writer,miscellaneous","tt6053538,tt1567254,tt0157246,tt0410975"
nm0056659,Ramón Barragán,\N,\N,actor,"tt0094179,tt0419610,tt0175996,tt0073359"
nm0056906,Paca Barrera,\N,\N,"actress,miscellaneous","tt0110871,tt0231040,tt0433721,tt0283123"
nm0056909,Pilar Barrera,\N,\N,actress,"tt0415421,tt0297174,tt0472642,tt0465324"
nm0056918,Victoria Barrera,\N,\N,actress,"tt0344194,tt0072818"
nm0056991,Analisa Barreto,\N,\N,"producer,production_manager","tt0167701,tt0118250,tt0340083,tt0311461"
nm0057096,Conn Barrett,\N,\N,actress,"tt0944142,tt14286394,tt4364202,tt0286486"
nm0057196,Ken Barrett,\N,\N,"actor,camera_department,composer","tt2582546,tt0346629,tt2177805"
nm0057325,Jacqueline Barrette,\N,\N,"actress,writer,soundtrack","tt0224426,tt0446458,tt4026358,tt0341450"
nm0057843,Emmanuel Barrouyer,\N,\N,"actor,miscellaneous","tt0253225,tt10875696,tt9850344,tt10945232"
nm0058642,Catarina Bartho,\N,\N,actress,"tt0256899,tt0256901,tt0256900,tt0332283"
nm0058814,Erinn Bartlett,1973,\N,actress,"tt0185431,tt0437863,tt0256380,tt0350028"
nm0059012,Marisa Bartoli,1937,\N,actress,"tt0271898,tt0934710,tt0856144,tt0094672"
nm0059069,Corrado Bartoloni,\N,\N,"cinematographer,camera_department","tt0048006,tt0045007,tt0043108,tt0043606"
nm0059101,Bruce Barton,1886,1967,,\N
nm0059824,Senad Basic,1962,\N,"actor,art_director","tt1936924,tt9531538,tt0406910,tt0996982"
nm0060371,María Bassó,\N,\N,actress,"tt0052678,tt0052353,tt0060224,tt0071328"
nm0060700,Javier Batanero,\N,\N,"actor,producer,miscellaneous","tt1318051,tt0332718,tt1220697,tt0251797"
nm0060814,Nicholas Bateman,1967,\N,"actor,director,miscellaneous","tt0276736,tt0473720,tt3633192,tt2717870"
nm0060835,Alastair Bates,\N,\N,"producer,writer,editorial_department","tt0305036,tt2568868,tt0353091,tt0498402"
nm0060873,Catfish Bates,\N,2019,actor,"tt0297176,tt0332617,tt0342640,tt0181689"
nm0060971,Liam Bates,\N,\N,"composer,music_department,soundtrack","tt1858481,tt0114436,tt1216492,tt1709653"
nm0061055,David Bateson,1960,\N,"actor,miscellaneous,animation_department","tt0433390,tt2995858,tt2071475,tt0404112"
nm0061197,Ernest G. Batley,1874,1955,"director,actor,writer","tt2121826,tt0208447,tt0221624,tt0286811"
nm0061198,Ethyle Batley,1876,1917,"director,actress,writer","tt2175929,tt2351239,tt0444270,tt0338383"
nm0061245,J. Hastings Batson,1841,1921,actor,"tt0008436,tt0007330,tt0333806,tt0173665"
nm0061338,Nicole Batteke,\N,\N,"cinematographer,camera_department","tt5260974,tt23032946,tt0259853,tt1782571"
nm0061717,Sylvette Baudrot,1928,\N,"script_department,miscellaneous","tt0110413,tt0109579,tt0052893,tt0104779"
nm0062494,Elisenda Bautesta,\N,\N,actress,"tt0109219,tt0283123,tt0468360,tt0338146"
nm0062517,Jane Bautista,\N,\N,actress,"tt0166458,tt0299233,tt0111915,tt0336018"
nm0062538,Pablo Bautista,\N,\N,"camera_department,cinematographer,actor","tt0218821,tt0486820,tt0112986,tt0326359"
nm0062754,Jerry Baxter,\N,\N,"actor,stunts","tt0807940,tt0099261,tt1618368,tt0117803"
nm0062770,Kalimi Baxter,\N,\N,actress,"tt0344942,tt0098844,tt0365020,tt1176124"
nm0063041,Robert Bayless,\N,\N,"music_department,sound_department,composer","tt0118956,tt0120844,tt0119051,tt0253754"
nm0063052,Frank Goodenough Bayly,1873,1923,director,"tt0333797,tt0195114"
nm0063293,Gennadiy Bazarov,1942,2023,"director,writer,art_director","tt0347513,tt0263858,tt0300373,tt0310387"
nm0063407,Azucena Baños,\N,\N,"editor,editorial_department,actress","tt11709206,tt4524056,tt7180852,tt0475464"
nm0063527,Brian Beacock,\N,\N,"actor,producer,writer","tt5050342,tt3178442"
nm0063896,Frank Beard,1949,\N,"soundtrack,actor,composer","tt0259324,tt0120591,tt0108308,tt0177971"
nm0064218,Jon Beatty,\N,\N,"actor,director,writer","tt0103923,tt0284266,tt3673180,tt0340394"
nm0064435,Pierrette Beaudoin,\N,2005,"actress,writer","tt5345598,tt0138497,tt0277120,tt0341145"
nm0064624,Polly du Plessis,\N,\N,"producer,miscellaneous","tt9587604,tt0336876,tt0099740"
nm0064685,Sébastien Beauregard,\N,\N,"editorial_department,editor","tt0159507,tt0190577,tt0120230,tt0139465"
nm0064931,Carlos Becerril,\N,\N,actor,"tt0264223,tt0224889,tt0272474,tt0055405"
nm0065144,Heinz Beck,1908,1982,actor,"tt0054541,tt0052996,tt4455700,tt2812036"
nm0065451,Jean-Pierre Becker,\N,\N,actor,"tt1149361,tt0344510,tt0211915,tt1135503"
nm0065642,Emmanuel Beckermann,\N,\N,"actor,producer","tt0238322,tt0942379,tt0423713,tt3790732"
nm0065792,Ebba Beckman,1924,2009,actress,tt0112480
nm0066264,Roger Beebe,\N,\N,"director,cinematographer,writer","tt0270067,tt4221494,tt4221476,tt3304688"
nm0066362,Coral Beed,1972,\N,actress,"tt0414055,tt0359250,tt0437954,tt0398029"
nm0066456,Dan Beene,\N,\N,actor,"tt0358273,tt0146984,tt0416212,tt0277434"
nm0066482,Dickey Beer,\N,\N,"stunts,assistant_director,actor","tt0089489,tt0181852,tt0120201,tt1194173"
nm0066503,Mark Beer,\N,\N,"actor,miscellaneous","tt0241383,tt0119177,tt1615489,tt0103553"
nm0066744,Tim Beggy,1974,\N,"producer,miscellaneous,actor","tt0361254,tt1518893,tt0481222,tt9845168"
nm0066764,Michael Begler,\N,\N,"producer,writer,miscellaneous","tt0350028,tt0118495,tt2937900,tt0337697"
nm0066850,Dominic Behan,1928,1989,"writer,soundtrack,actor","tt1062205,tt2277947,tt1900648,tt0161126"
nm0067053,Diane Behrens,\N,\N,actress,"tt0312172,tt1210166,tt11947048,tt0421030"
nm0067159,Matthias Beier,1976,\N,"actor,miscellaneous","tt0103487,tt0108979,tt2134254,tt3312274"
nm0067258,Michael Beint,1925,\N,actor,"tt0054518,tt0127536,tt1134887,tt0214713"
nm0067527,Mira Belan,\N,\N,editor,"tt0334633,tt4219256,tt0333669,tt0238181"
nm0067570,Belarani Devi,\N,\N,actress,"tt0055508,tt0344786,tt0052572,tt0049757"
nm0067742,Vitaliy Beletsky,\N,\N,"actor,miscellaneous","tt0348265,tt0166864,tt0090121"
nm0068074,Bradley Bell,1964,\N,"writer,producer,soundtrack","tt0081857,tt0092325,tt1144547,tt12357912"
nm0068338,Kristen Bell,1980,\N,"actress,producer,soundtrack","tt0412253,tt2771372,tt4520988,tt2294629"
nm0068411,Mike Bell,\N,\N,"actor,writer,producer","tt1929263,tt1456635,tt0425295,tt0780486"
nm0068633,Vinny Vella,1947,2019,"actor,miscellaneous","tt0199626,tt0165798,tt0419749,tt0112641"
nm0068788,Châu Belle Dinh,\N,\N,"stunts,actor","tt0183869,tt0267129,tt6109124,tt8106534"
nm0068819,Williams Belle,\N,\N,"actor,stunts","tt5057054,tt0183869,tt0267129,tt1634122"
nm0069041,Laura Bellini,1992,\N,"actress,miscellaneous","tt4643084,tt0280289,tt5664952,tt0391230"
nm0069212,Waldo Belloso,\N,\N,"composer,director,writer","tt0325200,tt0335284,tt0187191,tt0061920"
nm0069313,Ettore Belmondo,\N,\N,"actor,director,writer","tt8548052,tt11067678,tt7285090,tt0825334"
nm0069780,Faye Oshima Belyeu,\N,\N,"producer,production_manager,miscellaneous","tt0315682,tt0090550,tt0898266,tt0463811"
nm0069889,Azzedine Ben Ammar,\N,\N,"cinematographer,camera_department","tt0066530,tt0345675,tt1287501,tt6865892"
nm0069931,Abdellatif Ben Jeddou,\N,\N,actor,"tt9340048,tt7760044,tt0163506,tt0332022"
nm0070872,Yahya Benekay,1925,1997,writer,"tt0313804,tt0348446,tt0417833,tt0433994"
nm0071010,Rodney Benford,\N,\N,actor,"tt1334307,tt0102526"
nm0071108,Vibeke Juul Bengtsson,1945,\N,"writer,actress,producer","tt0294109,tt13902184,tt0068677,tt0071914"
nm0071228,Mike Benitez,\N,\N,"actor,director,writer","tt1695843,tt0240890,tt4769836,tt10857160"
nm0071298,Earl Benjamin,\N,\N,"producer,executive","tt4762808,tt0383010,tt8722474,tt5615818"
nm0071414,Sheryl Benko,\N,\N,"production_manager,miscellaneous,editorial_department","tt0800369,tt0120338,tt0267913,tt0361748"
nm0071879,Laurence Bennett,\N,\N,"production_designer,art_director,art_department","tt1458175,tt1655442,tt0988047,tt0375679"
nm0072088,Thelma Bennett,\N,\N,actress,"tt0126355,tt0332441"
nm0072170,Bill Bennington,1914,2010,"director,producer","tt0190895,tt2200054,tt0052497,tt0042130"
nm0072204,D.C. Benny,\N,\N,"actor,writer,miscellaneous","tt0098844,tt0349467,tt2081306,tt23297112"
nm0072245,Jackie Benoit,\N,\N,actress,"tt0852713,tt3450650,tt1778304,tt0464061"
nm0072351,Douglas Bensadoun,\N,\N,"producer,director,miscellaneous","tt0854155,tt0117824,tt0343380,tt11470422"
nm0072410,Mimi Bensinger,\N,\N,"actress,miscellaneous","tt0094731,tt0395251,tt0345351,tt0094921"
nm0072434,Alison Benson,\N,\N,"producer,miscellaneous","tt0120885,tt0298814,tt0120787,tt0252076"
nm0072478,E.F. Benson,1867,1940,writer,"tt0050054,tt0037635,tt0441697,tt0331295"
nm0072582,May Benson,1854,1916,actress,"tt0352667,tt0336869,tt0323118,tt0188661"
nm0072748,Mette Benthien,1946,\N,"actress,miscellaneous,animation_department","tt0352333,tt13969994,tt0123883,tt0324832"
nm0072800,Dana Bentley,1965,\N,actress,"tt0100663,tt0101399,tt0340312,tt0228198"
nm0072938,John Benton,\N,\N,actor,"tt0118826,tt0069580,tt0108709,tt0085612"
nm0073004,Bent Bentzen,1909,1993,actor,"tt0038481,tt0055057,tt0124126,tt0124133"
nm0073113,F. Paul Benz,1966,2011,"producer,editor,director","tt0102138,tt0101761,tt0119558,tt0110997"
nm0073115,Gladys Benz,\N,\N,actress,"tt0245695,tt0323482,tt0341349,tt0313922"
nm0073802,Jon Berg,\N,\N,"visual_effects,special_effects,actor","tt0121766,tt0076759,tt0091064,tt0087332"
nm0073803,Jonas Berg,\N,\N,actor,"tt0336478,tt0083016"
nm0074180,Friedrich Berger,1883,\N,actor,"tt0461508,tt0461512,tt0444938,tt0451926"
nm0074184,Glenn Berger,\N,\N,"producer,writer,miscellaneous","tt2267968,tt1302011,tt0441773,tt0118375"
nm0074889,Art Bergmann,1954,\N,"soundtrack,actor,music_department","tt6810122,tt0102035,tt0106717,tt0100763"
nm0074945,Beatrice Bergner,1966,\N,actress,"tt0348270,tt0324684,tt0108985,tt0907694"
nm0074985,Jeff Bergquist,\N,\N,"actor,writer,producer","tt3657348,tt3420538,tt0365744,tt0330383"
nm0075025,Christopher Bergschneider,\N,\N,"special_effects,make_up_department,actor","tt0120458,tt0212720,tt1843866,tt4225622"
nm0075188,René Bériard,1917,1998,"actor,miscellaneous","tt0053598,tt0167596,tt0258011,tt3673792"
nm0075302,Brian Berke,1977,\N,"actor,producer,director","tt0238784,tt0278769,tt11826410,tt0327482"
nm0075450,Yoni Berkovits,\N,\N,"writer,director,actor","tt0344237,tt0402471,tt2368581,tt0446752"
nm0075482,Michael Berkowitz,\N,\N,"editorial_department,editor,actor","tt2091406,tt0118951,tt0102951,tt0450915"
nm0075719,Agathe Berman,\N,\N,"producer,actress","tt5236110,tt13531468,tt14683902,tt3919034"
nm0075733,Bruce Young Berman,\N,\N,"composer,music_department,actor","tt0118772,tt0326856,tt0363547,tt0450293"
nm0076557,Fulvio Bernasconi,1969,\N,"director,writer","tt4930176,tt7633516,tt0266638,tt1066311"
nm0076797,Petra Bernhardt,1974,\N,actress,"tt0806910,tt1611211,tt0499157,tt0293291"
nm0076988,Al Bernstein,1950,\N,"actor,producer","tt14442878,tt2461220,tt12226632,tt1620935"
nm0077336,Michel Berreur,1941,\N,"stunts,actor","tt0067397,tt0082949,tt0079574,tt0069747"
nm0077437,Paul Berrondo,1967,\N,"actor,soundtrack","tt0255679,tt0297174,tt0396171,tt0955212"
nm0077513,Cicely Berry,1926,2018,"miscellaneous,writer","tt0120866,tt0117737,tt0298568,tt0093389"
nm0077630,Mellissa Berry,\N,\N,"producer,costume_department,director","tt0367462,tt0115759,tt3897100,tt3636986"
nm0077729,Arnaldo Berríos,1928,2016,actor,"tt0374609,tt0367750,tt0130375,tt0446823"
nm0078237,John Andrew Berton Jr.,\N,\N,"visual_effects,director,actor","tt0120912,tt0209163,tt0107290,tt0120616"
nm0078416,Renaud Bertrand,\N,\N,"director,assistant_director,camera_department","tt1410209,tt9170638,tt0410383,tt1183695"
nm0078465,Julie Bertuccelli,1968,\N,"director,assistant_director,writer","tt0336264,tt3552254,tt6961808,tt1496005"
nm0078692,Enis Beslagic,1975,\N,"actor,soundtrack","tt0347105,tt27608027,tt1634013,tt0439385"
nm0078732,Vladimir Bespalchy,\N,\N,"camera_department,cinematographer","tt15408478,tt0111579,tt0338059"
nm0078865,Philippe Besson,1962,\N,"writer,actor","tt0351770,tt7534084,tt18626656,tt0387898"
nm0079004,Ulla Best,\N,\N,actress,"tt0242211,tt0242574,tt0043160,tt0163461"
nm0079102,Antonio Betancourt,\N,\N,actor,"tt0081218,tt0082777,tt0079553,tt0075069"
nm0079186,Erik Bethke,\N,\N,"art_department,producer,miscellaneous","tt0320526,tt0339724,tt0214159,tt0142392"
nm0079330,Ronita,1981,\N,actress,"tt0407291,tt0453598,tt7464488,tt5174802"
nm0079430,Erik Betts,1967,\N,"stunts,actor,miscellaneous","tt0375679,tt1059786,tt0986263,tt0372784"
nm0079489,Martin Betz,\N,\N,"writer,director,camera_department","tt2378474,tt2872306,tt2866510,tt3087580"
nm0079787,Nancy Bevington,1895,1935,actress,"tt0300228,tt2361489,tt0342587,tt0208447"
nm0080067,Luciana Bezerra,\N,\N,"writer,director,actress","tt23329940,tt1646956,tt1265626,tt2112587"
nm0080763,Renzo Bianconi,\N,\N,actor,"tt0996253,tt0287857,tt0471490,tt0081296"
nm0080765,Alex Ballar,\N,\N,"actor,producer,writer","tt1690545,tt1539466,tt1615065,tt1461272"
nm0080806,Cara Biasucci,\N,\N,"director,cinematographer,sound_department","tt1649328,tt0330683,tt0330084,tt0272317"
nm0080823,Stéphanie Bibard,\N,\N,actress,"tt0331156,tt0285964,tt0243529,tt0202454"
nm0081666,Maxi Biewer,1964,\N,actress,"tt0087539,tt0898240,tt0121027,tt0094423"
nm0081670,Stefania Bifano,\N,\N,"producer,actress","tt0088056,tt3312888,tt0157414,tt0105730"
nm0082154,Miro Bilbrough,\N,\N,"miscellaneous,director,writer","tt0337841,tt0380364,tt0424880,tt0107822"
nm0082202,Fatma Bilgen,1932,\N,actress,"tt0329428,tt0347689,tt0405745,tt0330388"
nm0082366,Anna Biller,\N,\N,"director,writer,costume_designer","tt0331355,tt0331366,tt0393956,tt3908142"
nm0082577,Alexandre Billon,\N,\N,"location_management,assistant_director,miscellaneous","tt6367558,tt0856288,tt0346056,tt0199211"
nm0082700,Jasna Bilusic,1967,\N,"actress,soundtrack","tt4829612,tt1305794,tt0099554,tt5793796"
nm0082935,Howard L. Bingham,1939,2016,"camera_department,producer,actor","tt2061756,tt0248667,tt0093405,tt0074119"
nm0083082,George Binns,1886,1918,actor,"tt0185362,tt0146885,tt0146939,tt0196613"
nm0083087,Matthew Binns,\N,\N,"production_manager,assistant_director,producer","tt0346631,tt0381061,tt0164212,tt0322259"
nm0083452,Terry Bird,\N,\N,"actor,producer,editorial_department","tt2133196,tt8380776,tt8114980,tt14121726"
nm0083674,Arved Birnbaum,1962,2021,"actor,miscellaneous","tt1692504,tt0806910,tt1223917,tt0314880"
nm0083786,John Birt,1944,\N,"producer,editor,miscellaneous","tt1605592,tt0264282,tt1380555,tt0288358"
nm0083979,Alfred Bishop,1848,1928,actor,"tt0202820,tt0333797,tt0250424,tt0007537"
nm0084184,Ronald Bishop,1923,1982,"actor,director","tt0359049,tt0336166,tt0080160"
nm0084353,Chris Bisson,1975,\N,actor,"tt0053494,tt0166175,tt0068069,tt0180273"
nm0084652,Carlo Bixio,1941,2011,producer,"tt0338570,tt0819750,tt0168348,tt1194600"
nm0084742,Kim Bjarke,\N,\N,director,"tt0254045,tt0466387,tt0338155"
nm0084773,Dean Bjelinski,\N,\N,"cinematographer,camera_department","tt0334098,tt0236090,tt2516822,tt0333799"
nm0084832,Suzanne Bjerrehuus,1948,\N,actress,"tt0075643,tt0098443,tt0126883,tt2587874"
nm0084833,Peter Bjerring,1954,\N,"composer,music_department","tt0280249,tt0142251,tt0116132,tt0120145"
nm0084924,Klara Björk,\N,\N,"producer,director,production_manager","tt0879786,tt0358903,tt0440601,tt3913924"
nm0084969,Hannu-Pekka Björkman,1969,\N,"actor,soundtrack,director","tt1525916,tt4173170,tt13751958,tt0442973"
nm0085433,Michael Black,\N,\N,"camera_department,cinematographer,actor","tt9561862,tt5751998,tt0840322,tt0112700"
nm0085505,Scott Black,\N,\N,"actor,assistant_director,producer","tt0236276,tt0343508,tt0120608,tt10403250"
nm0085788,Larry Blackmon,1956,\N,"soundtrack,composer,actor","tt0095687,tt0147800,tt0115624,tt0104573"
nm0085840,Doreene Blackstock,1958,\N,actress,"tt17498334,tt0241383,tt13468436,tt7767422"
nm0085955,Stan Blackwell,\N,\N,special_effects,"tt0114898,tt0115956,tt3397884,tt1194173"
nm0085959,Susan Blackwell,1969,\N,"writer,actress,composer","tt1615147,tt4635276,tt3501074,tt3004216"
nm0086051,Bob Blagden,1945,\N,"director,art_department,writer","tt1712204,tt0086818,tt0200358,tt0115102"
nm0086119,Jacques Blain,\N,\N,producer,"tt0387777,tt0299395,tt0220955,tt0401085"
nm0086294,Leonard Blair,\N,\N,producer,"tt0045450,tt0338663,tt0059548,tt0066096"
nm0086318,Nicholas Blair,\N,\N,"cinematographer,camera_department,location_management","tt0808107,tt3333968,tt1754383,tt0239004"
nm0086383,Alain Blais,\N,\N,"composer,music_department,sound_department","tt0350907,tt1895438,tt0376015,tt0253509"
nm0086431,Aaron Blaise,1968,\N,"animation_department,director,art_department","tt0110357,tt0328880,tt5198068,tt0103639"
