nconst,primaryname,birthyear,deathyear,primaryprofession,knownfortitles
nm0056864,María Isabel Barreno,1939,2016,writer,"tt0112383,tt13519286,tt0374155,tt0489416"
nm0057217,Malcolm Barrett,1980,\N,"actor,soundtrack,producer","tt5016504,tt2235108,tt1235547,tt5511582"
nm0057548,Luis Barrios,1935,2010,"director,editor,miscellaneous","tt0369837,tt0289032,tt0161164,tt0361247"
nm0057570,Don Barris,\N,\N,"actor,producer,miscellaneous","tt0383053,tt0092669,tt7332120,tt12982062"
nm0057591,Jonas Barrish,1976,\N,actor,"tt0263300,tt0479035,tt0373863,tt0274868"
nm0057623,Ghislain Barrois,\N,\N,"producer,executive","tt5886440,tt9742794,tt3319920,tt1649419"
nm0057686,Kenny Barron,1943,\N,"music_department,soundtrack,actor","tt0104797,tt0215545,tt0096054,tt0097216"
nm0058510,Rainer Bartesch,1964,\N,"composer,music_department","tt0452580,tt0222096,tt0466149,tt0161860"
nm0058557,Monika Barth,1945,\N,actress,"tt0806910,tt3238318,tt5584176,tt0125618"
nm0058596,Juliane Bartel,1945,1998,actress,"tt0369122,tt0806910,tt0249249,tt0073372"
nm0058622,Donald Barthelme,1931,1989,writer,"tt0111089,tt2336627,tt7884070,tt5664288"
nm0058692,Paul Bartholomew,\N,\N,"actor,director,writer","tt3593214,tt0379623,tt0804503"
nm0058773,Andy Bartlett,\N,\N,"animation_department,art_department,director","tt0114614,tt0907678,tt0471989,tt0262147"
nm0059428,Steven Baruch,\N,\N,"miscellaneous,producer","tt0110722,tt0369945,tt0101912,tt8804832"
nm0059471,Chris Barwell,\N,\N,"editor,editorial_department","tt5913798,tt4532826,tt4273292,tt2085059"
nm0059765,Nir Bashan,\N,\N,"director,writer,sound_department","tt0384139,tt0330545,tt0277696,tt0803020"
nm0059799,Takbir Bashir,\N,\N,"soundtrack,actor","tt0433035,tt0418279,tt5117670,tt1125849"
nm0060143,Eric Bassanesi,1966,\N,actor,"tt0101489,tt0178132,tt0491720,tt0867205"
nm0060157,Valeriy Bassel,1939,\N,actor,"tt2241482,tt0078655,tt0071724,tt0120083"
nm0060514,Marie-Josée Bastien,\N,\N,actress,"tt0138170,tt0435225,tt0318171,tt0257245"
nm0060745,Luke Batchelor,\N,\N,actor,"tt0318902,tt13860296,tt0068446,tt0940799"
nm0060747,Melissa Batchelor,\N,\N,actress,"tt11675788,tt1830379,tt13194654,tt11204260"
nm0060882,Christopher Bates,1968,2013,"producer,miscellaneous,production_manager","tt1258972,tt7028044,tt0194773,tt0119642"
nm0060926,James W. Bates,1970,\N,"writer,miscellaneous,actor","tt1704503,tt2236126,tt6099542,tt0217772"
nm0061004,Pauline Bates,\N,\N,actress,"tt0375122,tt0070659"
nm0061672,Stephanie Bauder,1975,\N,"actress,make_up_department,miscellaneous","tt0078714,tt0160278,tt0103352,tt0116073"
nm0062460,Janet Baus,\N,\N,"editor,producer,editorial_department","tt7870278,tt2387132,tt0861699,tt0379752"
nm0062744,James Baxter,1967,\N,"animation_department,art_department,actor","tt5028340,tt0441773,tt0166813,tt0116583"
nm0063395,Eunice Baía,1990,\N,"actress,producer","tt0383001,tt0264079,tt14409994,tt15978764"
nm0063860,Storm Bear,1963,\N,"actor,special_effects,producer","tt0187782,tt0114643,tt0122113,tt0375660"
nm0064228,Morgan Beatty,\N,\N,"producer,editor,writer","tt0375341,tt0110956,tt0117275,tt5489746"
nm0064298,Cari Beauchamp,\N,\N,"writer,miscellaneous,producer","tt0376559,tt0428441,tt0486531,tt0268037"
nm0064590,Ellie Beaumont,\N,\N,"producer,writer,script_department","tt15429164,tt0372301,tt7704512,tt2402807"
nm0065129,Frank Beck,\N,\N,"camera_department,actor,music_department","tt0133306,tt2973912,tt0352061,tt0388619"
nm0065350,Barbara Becker,\N,\N,actress,"tt0371479,tt0044265,tt0041071"
nm0065632,Gary Beckerman,\N,\N,"camera_department,cinematographer,sound_department","tt0862621,tt0860886,tt0107920,tt0105130"
nm0065702,Linda Beckett,1948,\N,actress,"tt0117589,tt0165592,tt0095302,tt0094465"
nm0065762,Chad Beckim,\N,\N,actor,"tt0371701,tt0282413,tt5353098,tt0293700"
nm0066177,Václav Bedrich,1918,2009,"director,writer,animation_department","tt0266974,tt0206983,tt0479276,tt0234645"
nm0066272,Jay Beeber,\N,\N,"miscellaneous,actor,casting_director","tt13186470,tt0270417,tt0246228,tt0315411"
nm0066525,Julia Beerhold,1970,\N,actress,"tt0115088,tt4183962,tt0175714,tt0088554"
nm0066791,Ye. Beglyarova,\N,\N,"costume_designer,production_designer","tt0266686,tt0265500,tt0093665,tt0372307"
nm0066829,Iqbal,\N,\N,actress,"tt0380658,tt0139047,tt0417445,tt0214085"
nm0067210,Nobert Beilharz,1939,2019,"director,writer,actor","tt2148740,tt0382818,tt0061423,tt0958101"
nm0067428,Luce Bekistan,\N,\N,actress,"tt0103732,tt0825244,tt0159876,tt0252412"
nm0067558,Marc-André Belanger,\N,\N,actor,"tt3643552,tt0117257,tt0102523,tt0824521"
nm0067820,Cristian Belgrano,1988,\N,actor,"tt1217518,tt0288479,tt0154063,tt0372646"
nm0068306,Jonathan Watts Bell,1982,\N,"actor,miscellaneous","tt0195614,tt0380420,tt1075747,tt0384308"
nm0068328,Keith Bell,\N,\N,"producer,production_manager","tt0435625,tt1289406,tt0280609,tt0471041"
nm0068538,Tenolian Bell,\N,\N,"cinematographer,camera_department,miscellaneous","tt0353794,tt1116863,tt0119685,tt1334464"
nm0069956,Hatem Berrabeh,\N,2018,actor,"tt0111055,tt0381121,tt9355418,tt0114775"
nm0070477,Jeff Bender,\N,\N,"art_department,actor","tt0306047,tt0319343,tt0111438,tt0314431"
nm0071055,Txetxo Bengoetxea,1961,\N,"soundtrack,composer,music_department","tt1008899,tt0112640,tt5900208,tt0106305"
nm0071142,Jean-Jacques Benhamou,\N,\N,"producer,actor","tt2400969,tt1442260,tt1535023,tt2553440"
nm0071315,Joel Benjamin,1964,\N,,"tt0108065,tt0379296,tt1613029"
nm0071820,Jeremy Bennett,\N,\N,"producer,writer,director","tt1841688,tt0206501,tt1841644,tt0128867"
nm0072009,Robert Bennett,\N,\N,"costume_designer,actor,assistant_director","tt0331306,tt0427358,tt0112346,tt0099088"
nm0072600,Ned Benson,1977,\N,"writer,producer,director","tt3729920,tt3480822,tt1531924,tt3720788"
nm0073215,Bosko Bera,\N,\N,actor,"tt0279248,tt0380933"
nm0073229,John Beran,\N,\N,"camera_department,actor,writer","tt0317919,tt0993840,tt0433035,tt2231461"
nm0073276,Andrea Berardicurti,1957,2018,actor,"tt2078626,tt0493171,tt0115926,tt3043712"
nm0073330,Alexander Berberich,1975,\N,"producer,director,writer","tt1337186,tt2156734,tt1288457,tt1381852"
nm0073491,Michael Berenbaum,\N,\N,"miscellaneous,producer,writer","tt0114044,tt7222112,tt10554232,tt5237180"
nm0073584,Anne Beresford,\N,\N,producer,"tt0383518,tt4197632,tt6137110,tt2979044"
nm0073612,Simon Beresford,\N,\N,production_designer,"tt1431181,tt0149314,tt0366860,tt1686812"
nm0073916,Trine Cordes Berg,1971,\N,"make_up_department,costume_designer,costume_department","tt3877674,tt0136535,tt0117407,tt1613750"
nm0073925,Sofia Berg-Böhm,\N,\N,actress,"tt2180271,tt0448192,tt8149662,tt2113148"
nm0073984,Peter Bergared,1955,\N,actor,"tt4600502,tt0497941,tt2058617,tt0382360"
nm0074709,John Berglund,\N,\N,"cinematographer,camera_department","tt23058806,tt0309111,tt3983940,tt0318242"
nm0075178,Fred Berhoff,1936,2008,actor,"tt0384158,tt0056554,tt0067753,tt0108979"
nm0075288,Stefanie Berk,\N,\N,"producer,miscellaneous,director","tt9620292,tt8368512,tt14114802,tt0879230"
nm0075415,Teresa Berkin,1954,\N,actress,"tt0481662,tt1437236,tt0974980,tt0224451"
nm0075497,Michael Berkshire,\N,\N,actor,"tt0380501,tt0156812"
nm0075523,Göran Berlander,\N,\N,actor,"tt26634746,tt1293400,tt0178140,tt0907683"
nm0075540,Phil Berle,1901,1999,"actor,producer","tt0044296,tt0381290,tt0092322,tt0080881"
nm0075722,Alan Berman,\N,\N,"actor,casting_department,casting_director","tt0103346,tt14796988,tt0369287,tt2760800"
nm0075788,Julie Berman,\N,\N,actress,"tt4577466,tt4655480,tt0056758"
nm0075826,Paul Berman,\N,\N,actor,"tt0308320,tt0093818,tt0759952,tt0373127"
nm0075846,Serena Berman,\N,\N,"actress,writer","tt0383718,tt0382602,tt5304992,tt0275137"
nm0076055,Christopher Bernal,\N,\N,"camera_department,cinematographer,actor","tt0842926,tt1251757,tt0307987,tt0472062"
nm0076056,Claudia Bernal,\N,\N,"assistant_director,actress","tt0383987,tt0380256,tt0437471,tt0309902"
nm0076508,Bernardo Bernardo,1945,2018,"actor,writer,director","tt0081115,tt0424364,tt0444162,tt4524202"
nm0076943,Jane Bernoudy,1893,1972,actress,"tt0008009,tt0008352,tt0008333,tt0005624"
nm0077115,Nils Bernstein,\N,\N,producer,"tt11188122,tt0116589,tt0381287"
nm0077257,Egor Beroev,1977,\N,"actor,producer","tt2522082,tt0374298,tt1101026,tt2094767"
nm0077622,Marilou Berry,1983,\N,"actress,director,writer","tt0374583,tt8871394,tt1132608,tt5964278"
nm0077673,Serge Berry,1921,1998,actor,"tt0272989,tt0066501,tt0167585,tt0084358"
nm0077962,Evelyne Berthiau,\N,\N,editor,"tt0370483,tt0146320,tt0201780"
nm0078098,Gaston Bertin,\N,\N,actor,"tt0495637,tt0096689,tt0104046,tt0846068"
nm0078338,Vedah Bertram,1891,1912,actress,"tt0375629,tt0001178,tt0203063,tt0002496"
nm0078554,Vyacheslav Beryozko,\N,\N,"assistant_director,actor,director","tt0076898,tt5074400,tt0383327,tt0267090"
nm0079090,Pavel Betaki,1888,1942,"production_designer,art_director","tt0382728,tt21878398,tt0254569,tt0151192"
nm0079718,Todd R. Beveridge,\N,\N,"camera_department,actor,editor","tt0106309,tt0110946,tt0106315,tt0113394"
nm0080199,Ashima Bhalla,1983,\N,actress,"tt0248216,tt3395024,tt0378647,tt0847758"
nm0080229,Mounira Bhar,\N,\N,"director,editor,sound_department","tt0175539,tt0105203,tt0378219"
nm0080521,Gwen Bialic,\N,\N,"production_manager,producer,assistant_director","tt0790712,tt0412019,tt1321860,tt2402927"
nm0080655,Robin Bianchi,\N,\N,"script_department,director,writer","tt0370254,tt0108978,tt0247095,tt11083552"
nm0080882,Ajmat Bibi,\N,\N,actor,tt0379255
nm0081004,Steve Bickel,1950,2015,"producer,director,miscellaneous","tt0081534,tt0454084,tt0321442,tt0072750"
nm0081286,Stefan Biebl,\N,\N,"cinematographer,camera_department","tt0254686,tt0126765,tt0250258,tt0283027"
nm0081318,Anna B. Sheppard,1946,\N,"costume_designer,costume_department","tt0458339,tt1587310,tt0361748,tt0108052"
nm0083055,Pascale Binnert,\N,\N,actress,"tt0421438,tt0417479,tt1794872,tt0111622"
nm0083432,Randel Bird,\N,\N,"cinematographer,camera_department","tt4435100,tt10760588,tt22409096,tt0123956"
nm0083533,Silviu Biris,1973,\N,actor,"tt0288167,tt0839967,tt1792101,tt0169718"
nm0083820,Vera Biryukova,\N,\N,"script_department,editor,miscellaneous","tt0370785,tt0049603,tt0153489,tt0073063"
nm0083978,W.A. Bishop,1894,1956,actor,tt0034578
nm0084134,Mary Bishop,\N,\N,actress,"tt0079018,tt0133189,tt0052225,tt0144239"
nm0084439,Neil Biswas,\N,\N,"writer,producer,director","tt1979918,tt5692786,tt4800878,tt0775496"
nm0084458,Brane Bitenc,1962,2014,"director,writer,producer","tt1587279,tt0844361,tt5191906,tt0107334"
nm0084604,Athena Bitzis,\N,\N,actress,"tt4396630,tt6128300,tt0141098,tt10369412"
nm0084712,Mike Bizzarri,\N,\N,"director,actor,cinematographer","tt2343466,tt1669642,tt0373093,tt0891309"
nm0084926,Martin Björk,1971,\N,actor,"tt0115099,tt0398468,tt0269604,tt4534546"
nm0085138,Black,\N,\N,"casting_director,composer","tt0160168,tt0370537"
nm0085214,Charles Black,\N,\N,"actor,soundtrack","tt0119668,tt1020072,tt2369135,tt0187393"
nm0085625,Nathan Blackburn,1976,\N,actor,"tt0423487,tt2815138,tt0288244,tt0235048"
nm0085627,Olly Blackburn,\N,\N,"director,writer,actor","tt0988849,tt13110388,tt0776806,tt0379032"
nm0085791,Abigail Blackmore,\N,\N,"actress,writer,producer","tt0159379,tt4905318,tt4522922,tt1617023"
nm0086263,J.D. Blair,\N,\N,actor,"tt0108735,tt0378749,tt0500111"
nm0086306,Matt Blair,\N,\N,actor,"tt0413015,tt3077214,tt0381131,tt4196776"
nm0086500,Brian Blake,\N,\N,"producer,director,miscellaneous","tt2148554,tt0277735,tt0376816,tt0181269"
nm0086534,Deryck Blake,\N,\N,"art_department,actor","tt0430105,tt0186151,tt1386703,tt2106651"
nm0087014,Modesto Blanch,1909,1990,actor,"tt0415421,tt0050685,tt0057641,tt0052369"
nm0087116,Willie Blanchard,\N,\N,"art_director,art_department,production_designer","tt2718440,tt1682180,tt1430811,tt0112022"
nm0087229,Andreína Blanco,\N,\N,"actress,casting_department","tt0379264,tt0307805,tt0135831,tt1280700"
nm0087322,Ren Blanco,\N,\N,"art_director,production_designer,art_department","tt0118734,tt0817545,tt9441638,tt0168504"
nm0087478,Brad Blank,\N,\N,"actor,director,writer","tt0378561,tt1326939,tt0332047,tt0129387"
nm0087716,Gabriella Blasi,\N,\N,"writer,producer,actress","tt0278783,tt0382205,tt0826814"
nm0088049,Orla Bleahen-Melvin,\N,\N,"writer,producer,production_manager","tt2716382,tt0198668,tt0383087,tt14192428"
nm0088134,Drew Bledsoe,1972,\N,actor,"tt1238962,tt0407423,tt0116695,tt0065323"
nm0088169,Erika Blenher,\N,\N,actress,"tt0274409,tt0346225,tt0318915,tt0396424"
nm0088214,Jérôme Bleitrach,\N,\N,"producer,production_manager,director","tt2577926,tt2372303,tt3101756,tt1721477"
nm0088363,Riki Blich,1979,\N,"actress,soundtrack","tt2539150,tt0373526,tt15202676,tt2111684"
nm0088410,David Blight,\N,\N,"costume_designer,production_designer","tt0906016,tt3172370,tt2565974,tt0109582"
nm0089063,Giselle Blondet,1966,\N,actress,"tt1149357,tt6752796,tt0370111,tt0346243"
nm0089118,Baker Bloodworth,\N,\N,"producer,production_manager,casting_director","tt0103639,tt0377981,tt0114148,tt0101414"
nm0089614,Alex Blum,\N,\N,"producer,camera_department","tt11241918,tt0361044,tt0159273,tt0377062"
nm0089778,Lisa Blumenberg,\N,\N,"producer,writer","tt13087796,tt0440983,tt6258718,tt0887909"
nm0089787,Jason Blumenfeld,\N,\N,"assistant_director,producer,miscellaneous","tt1742334,tt1855199,tt4513678,tt1967545"
nm0089989,Eric Blyler,\N,\N,"producer,production_manager,miscellaneous","tt3275216,tt0278435,tt0186975,tt3398228"
nm0090111,Facundo Bo,1943,2016,actor,"tt0103118,tt0086889,tt0083219,tt0082844"
nm0090168,Simon Board,\N,\N,"assistant_director,production_manager,miscellaneous","tt0119051,tt1538403,tt0120903,tt8110640"
nm0090215,Edward Boase,\N,\N,"director,writer,editor","tt0380602,tt7606636,tt3547900,tt1845211"
nm0090370,Louison Bobet,1925,1983,,"tt4896988,tt10846430,tt0040891,tt8047932"
nm0090481,Elisa Bocanegra,1967,\N,actress,"tt0855846,tt0210075"
nm0090640,Crystal Bock,\N,\N,actress,"tt0119142,tt7545524,tt0887883,tt0240890"
nm0090772,Abdel Hamid Bodaoha,\N,\N,actor,"tt0370853,tt1168649,tt0275063,tt0051390"
nm0090784,Margaret Bodde,\N,\N,"producer,miscellaneous,executive","tt1113829,tt3510820,tt9577852,tt0287198"
nm0090909,Tom Bodett,1955,\N,actor,"tt0105941,tt0112123,tt0397306,tt2316810"
nm0091322,Maike Boerdam,1976,\N,"actress,producer","tt4866030,tt4545674,tt8736020,tt7458752"
nm0091505,Stephen Bogaert,\N,\N,"actor,stunts","tt1312171,tt1396484,tt0375411,tt0144084"
nm0092061,Adam Bohling,\N,\N,"producer,production_manager,location_management","tt2802144,tt0375912,tt4649466,tt2066051"
nm0092774,Philip Bolden,1995,\N,actor,"tt0132347,tt0185431,tt0462346,tt0368578"
nm0093209,Maria Bolme,1965,\N,"casting_director,miscellaneous,actress","tt26599144,tt17337712,tt1037966,tt28717562"
nm0093301,Vladimir Bolshov,1958,\N,actor,"tt0165946,tt0092185,tt2677896,tt0108236"
nm0093313,Thomas L. Bolster,\N,\N,actor,"tt0370194,tt0097123,tt0105378,tt0264761"
nm0093488,Catharine Bolz,\N,\N,"actress,script_department","tt9118746,tt0112585,tt20249204,tt0945325"
nm0093492,Jürgen Bolz,\N,\N,"cinematographer,camera_department","tt0266916,tt0058910,tt11337400,tt0276627"
nm0093737,Pipo Bonamino,\N,\N,"editor,producer,director","tt0227892,tt0241090,tt0270957"
nm0093862,Giovanni Boncoddo,\N,\N,"actor,director,writer","tt0102487,tt0178132,tt5749964,tt0393474"
nm0094044,Sidonie Bond,1937,\N,actress,"tt7952200,tt0066982,tt0054518,tt1236228"
nm0094220,Krayzie Bone,1973,\N,"soundtrack,actor,composer","tt0181316,tt7242142,tt1798684,tt0910936"
nm0094413,Jakob Bonfils,1948,\N,"camera_department,cinematographer,miscellaneous","tt0276919,tt0870984,tt0113030,tt1979320"
nm0094438,Tae-gyu Bong,\N,\N,actor,"tt7825618,tt0372782,tt13067118,tt0269642"
nm0094948,Adrienne Bonnet,\N,\N,actress,"tt0094596,tt0100841,tt0094781,tt0104658"
nm0095070,Richard Bonnin,1970,\N,actor,"tt0211289,tt0380452,tt0930888,tt0177268"
nm0095377,Chuckii Booker,\N,\N,"composer,music_department,actor","tt0104114,tt0102733,tt11299428"
nm0095553,Ted Boonthanakit,\N,\N,"art_department,actor,director","tt0116654,tt0244244,tt0330793,tt0122690"
nm0096213,Alain Bordiec,\N,\N,"producer,miscellaneous","tt0307553,tt0245066,tt0250750,tt0256531"
nm0096382,Jaime Bores,1968,\N,actor,"tt0380104,tt0112546,tt0424646,tt1587722"
nm0096480,Christin Borge,1964,\N,actress,"tt1462794,tt0188605,tt0473707,tt9251798"
nm0096496,Jean-Luc Borgeat,\N,\N,actor,"tt2350626,tt5883468,tt3375350,tt0376492"
nm0096707,Cris Borgnine,\N,\N,"camera_department,cinematographer,producer","tt0298814,tt0413300,tt1229238,tt0472043"
nm0096874,Etan Boritzer,\N,\N,actor,"tt0092325,tt0091336,tt0087262,tt0086662"
nm0097044,Susan Born,\N,\N,"editor,editorial_department,miscellaneous","tt0806901,tt0116742,tt0376817,tt8845086"
nm0097423,José Borrás,\N,\N,"sound_department,actor","tt25404458,tt0464971,tt2178088,tt2404283"
nm0097496,Chris Borst,\N,\N,stunts,"tt0378720,tt0097438,tt11661112"
nm0097839,Mario Bosco,1973,\N,"actor,camera_department,producer","tt0219756,tt1744760,tt0120577,tt0102004"
nm0097868,Devlin Bose,\N,\N,"cinematographer,camera_department,assistant_director","tt0080435,tt0083987,tt0085743,tt0089678"
nm0098132,Dave Bossert,1960,\N,"special_effects,visual_effects,director","tt2245084,tt0097757,tt0145487,tt0101414"
nm0098273,Philip Boston,\N,\N,"actor,assistant_director,director","tt0140282,tt0379713,tt2058673,tt1629757"
nm0098281,William Boston,1963,\N,"music_department,soundtrack,composer","tt0377062,tt0319262,tt0343818,tt0448011"
nm0098360,Scott Boswell,1972,\N,"producer,director,writer","tt1363091,tt3802704,tt0378489,tt7521358"
nm0098470,Jorge Enrique Botero,\N,\N,"director,writer,producer","tt0103387,tt0384161,tt0484764,tt27590198"
nm0098681,Donato Bottiglione,\N,\N,"camera_department,cinematographer","tt0378558,tt0417603,tt0185129,tt4830636"
nm0098961,Nicolas Bouchaud,1966,\N,"actor,writer","tt18232486,tt1520866,tt3759430,tt2579952"
nm0099010,Mary Boucher,\N,\N,actress,"tt0392878,tt0098202,tt0100688,tt0110939"
nm0099119,Djamila Bouda,\N,\N,actress,"tt9594482,tt8523280,tt0112682,tt0471511"
nm0099281,Pete Boughn,1926,2006,actor,"tt0094416,tt0092316,tt0095315"
nm0099552,Tassos Boulmetis,\N,\N,"director,writer,producer","tt4669210,tt0271253,tt7675404,tt0378897"
nm0100045,Sonya Gay Bourn,\N,\N,"producer,director,writer","tt1487514,tt0772484,tt5640074,tt0369004"
nm0100097,Tammy Bourne,\N,\N,actress,"tt0381834,tt0128995,tt0081383,tt0078764"
nm0100451,Fabienne Bouville,\N,\N,"editor,editorial_department,director","tt1844624,tt0838270,tt3546570,tt0119758"
nm0100759,Bob Bowe,\N,\N,transportation_department,"tt0083944,tt0350261,tt0099141,tt2872518"
nm0100868,Katrin Bowen,\N,\N,"writer,director,actress","tt0184858,tt1541610,tt1395266,tt2187055"
nm0101047,David Bowers,\N,\N,"animation_department,director,writer","tt2023453,tt1650043,tt0424095,tt0375568"
nm0101119,Bob Bowersox,1947,\N,"actor,writer","tt0120787,tt13272498,tt13141250,tt0887883"
nm0101331,Jay Bowman,1971,\N,"editor,editorial_department,actor","tt0452889,tt0159277,tt1016038,tt0120596"
nm0101610,Neta Boyarskaya,\N,\N,actress,"tt0105358,tt0382289"
nm0101690,Alan Boyd,\N,\N,"music_department,miscellaneous,composer","tt0276585,tt0126108,tt0367857,tt1345531"
nm0101748,Dermot Boyd,\N,\N,"director,assistant_director,miscellaneous","tt0382690,tt1239420,tt0493383,tt0498319"
nm0101859,Matthew Boyd,\N,\N,"cinematographer,camera_department,producer","tt3212408,tt3517870,tt2262518"
nm0101876,Pattie Boyd,1944,\N,actress,"tt7999072,tt2309669,tt0063920,tt1113829"
nm0101880,Philip Boyd,1975,\N,"actor,writer","tt1984119,tt4286666,tt7784788,tt2729716"
nm0101910,Scott Boyd,\N,\N,"editor,producer,editorial_department","tt0094025,tt0099871,tt0813715,tt9909602"
nm0102291,Marc Boyle,1945,1999,"stunts,actor","tt0118661,tt0119116,tt0082869,tt0113492"
nm0102384,Rick Boynton,\N,\N,"casting_department,actor,producer","tt0367987,tt0114924,tt0106067"
nm0102409,Klaus Boysen,1938,2007,actor,"tt0806910,tt0156103,tt0092305,tt0892304"
nm0102497,Ivana Firestone,1977,\N,actress,"tt0396269,tt0283111,tt0214388,tt0207889"
nm0102796,Kathleen Bracken,\N,\N,actress,"tt0075913,tt0048860,tt0081110,tt0071033"
nm0102918,Mac Bradden,\N,\N,"assistant_director,actor,director","tt0095752,tt0092357,tt0085031,tt0096677"
nm0103304,Kate Simmons,\N,\N,"actress,producer","tt4573092,tt7585400,tt5566790,tt0407038"
nm0103683,Matthew R. Brady,\N,\N,"producer,miscellaneous,director","tt1492705,tt1821657,tt7763934,tt1634286"
nm0104441,Benjamin Brand,\N,\N,"writer,producer,miscellaneous","tt3392014,tt0368089,tt6111206,tt1269776"
